id,name,barcode,price,variation_name,tax_type,category_id,description,unit
12366,アクサーフロアブル　250ml,#4531607002020,3260,,外税,,,
12367,デランフロアブル　500ml,#4531607000767,3370,,外税,,,
12418,ピュアベニカ　1000ml,#4975292604297,950,,外税,,,
12422,ブレイクスルー　500ml,#4511966014971,3290,,外税,,,
12423,セルカディスDフロアブル　333ml,#4961010567913,3660,,外税,,,
12424,フルーツセイバー　334ml,#4580146531355,3880,,外税,,,
12429,ジベレリン粉末　200mg,#4909246310200,860,,外税,,,
12430,アグレプト液剤　100ml,#4582620190287,550,,外税,,,
12440,ダニオーテ　フロアブル  250ml,,5720,,外税,,,
12449,フェニックスフロアブル　100ml,#4975778410206,1810,,外税,,,
12450,ベルクートフロアブル　500ml,#4961010361474,3685,,外税,,,
12482,モベント　フロアブル  250ml,#4907864000640,4605,,外税,,,
12483,モベント　フロアブル  100ml,#4907864000626,1930,,外税,,,
12485,グレーシア乳剤　100ml,#4957919614339,2290,通常価格,外税,,,
12485,グレーシア乳剤　100ml,#4957919614339,2190,売出価格,外税,,,
12489,アルバリン顆粒水溶剤250g,#4966871241798,2331,,外税,,,
12493,ガードベイトA 2kg,#4511966014636,1100,,外税,,,
12514,ケイピンエース,,980,,外税,,,
12530,カダンベジMAX 1000ml,#4902424451443,1380,,外税,,,
12569,トレボン乳剤　500ml,#4571153323163,4330,,外税,,,
12571,スミブレンド水和剤　100g,#4909246301116,2150,,外税,,,
12572,フルメット液剤　10ml,#4909246310262,1620,,外税,,,
12578,アミスター20FL 250ml ,#4543887300215,4100,,外税,,,
12347,レシードプラス箱粒剤　1kg,#4957919601131,4080,通常価格,外税,,,
12347,レシードプラス箱粒剤　1kg,#4957919601131,3990,売出価格,外税,,,
12347,レシードプラス箱粒剤　1kg,#4957919601131,3790,予約売出価格,外税,,,
11025,Dr.オリゼスタークル箱粒剤　1kg,#4571153328113,3550,通常価格,外税,,,
11025,Dr.オリゼスタークル箱粒剤　1kg,#4571153328113,3380,売出価格,外税,,,
11025,Dr.オリゼスタークル箱粒剤　1kg,#4571153328113,3180,予約売出価格,外税,,,
11027,トリプルキック箱粒剤　1kg,#4580146533205,4980,通常価格,外税,,,
11027,トリプルキック箱粒剤　1kg,#4580146533205,4680,売出価格,外税,,,
10253,バリアード箱粒剤 1kg,#4975778380516,1680,通常価格,外税,,,
10253,バリアード箱粒剤 1kg,#4975778380516,1510,売出価格,外税,,,
10319,エリジャン乳剤 300ml,#4543887102222,920,通常価格,外税,,,
10319,エリジャン乳剤 300ml,#4543887102222,830,売出価格,外税,,,
10243,ホットコンビ フロアブル 500ml,#4975778110526,2290,通常価格,外税,,,
10243,ホットコンビ フロアブル 500ml,#4975778110526,2190,売出価格,外税,,,
10243,ホットコンビ フロアブル 500ml,#4975778110526,2050,予約売出価格,外税,,,
12087,ホットコンビ　ジャンボ　200g,#4975778180529,2290,通常価格,外税,,,
12087,ホットコンビ　ジャンボ　200g,#4975778180529,2190,売出価格,外税,,,
12087,ホットコンビ　ジャンボ　200g,#4975778180529,2100,予約売出価格,外税,,,
10236,ユートピア粒剤15 3kg,#4970856540103,3450,通常価格,外税,,,
10236,ユートピア粒剤15 3kg,#4970856540103,3280,売出価格,外税,,,
10236,ユートピア粒剤15 3kg,#4970856540103,3180,予約売出価格,外税,,,
10237,マキシーMX1キロ粒剤,#4543887006315,1750,通常価格,外税,,,
10237,マキシーMX1キロ粒剤,#4543887006315,1590,売出価格,外税,,,
10330,マーシェット粒剤 1kg,#4957919632258,1150,通常価格,外税,,,
10330,マーシェット粒剤 1kg,#4957919632258,1080,売出価格,外税,,,
10330,マーシェット粒剤 1kg,#4957919632258,1080,予約売出価格,外税,,,
10238,半蔵1キロ粒剤,#4970856540400,3450,通常価格,外税,,,
10238,半蔵1キロ粒剤,#4970856540400,3280,売出価格,外税,,,
10238,半蔵1キロ粒剤,#4970856540400,3180,予約売出価格,外税,,,
10240,サスケラジカルジャンボ 200g,#4970856540301,3650,通常価格,外税,,,
10240,サスケラジカルジャンボ 200g,#4970856540301,3550,売出価格,外税,,,
10239,カウンシルジャンボ 300g,#4907864002507,3690,通常価格,外税,,,
10239,カウンシルジャンボ 300g,#4907864002507,3490,売出価格,外税,,,
10239,カウンシルジャンボ 300g,#4907864002507,3380,予約売出価格,外税,,,
10242,カウンシル 1キロ粒剤,#4907864002491,3590,通常価格,外税,,,
10242,カウンシル 1キロ粒剤,#4907864002491,3380,売出価格,外税,,,
10242,カウンシル 1キロ粒剤,#4907864002491,3280,予約売出価格,外税,,,
12086,エナジージャンボ　400g,#4907864004211,3690,通常価格,外税,,,
12086,エナジージャンボ　400g,#4907864004211,3590,売出価格,外税,,,
12086,エナジージャンボ　400g,#4907864004211,3450,予約売出価格,外税,,,
12147,エナジー粒剤　1kg,#4907864004174,3590,通常価格,外税,,,
12147,エナジー粒剤　1kg,#4907864004174,3380,売出価格,外税,,,
12147,エナジー粒剤　1kg,#4907864004174,3280,予約売出価格,外税,,,
10328,ゲパードジャンボ 400g,#4957919636492,4090,通常価格,外税,,,
10328,ゲパードジャンボ 400g,#4957919636492,3980,売出価格,外税,,,
10328,ゲパードジャンボ 400g,#4957919636492,3880,予約売出価格,外税,,,
10255,ゲパード1キロ粒剤,#4957919635952,3980,通常価格,外税,,,
10255,ゲパード1キロ粒剤,#4957919635952,3880,売出価格,外税,,,
10252,バサグラン粒剤 3kg,#4975778124530,3490,通常価格,外税,,,
10252,バサグラン粒剤 3kg,#4975778124530,3290,売出価格,外税,,,
10248,クリンチャージャンボ 1kg,#4957919633354,2720,通常価格,外税,,,
10248,クリンチャージャンボ 1kg,#4957919633354,2570,売出価格,外税,,,
10249,トドメMF 1キロ粒剤,#4580146533557,2150,通常価格,外税,,,
10249,トドメMF 1キロ粒剤,#4580146533557,2020,売出価格,外税,,,
10247,モゲトン粒剤 1kg,#4966871411504,980,通常価格,外税,,,
10247,モゲトン粒剤 1kg,#4966871411504,920,売出価格,外税,,,
10244,サントリプル箱粒剤 1kg,#4580146532871,3980,通常価格,外税,,,
10244,サントリプル箱粒剤 1kg,#4580146532871,3880,売出価格,外税,,,
10244,サントリプル箱粒剤 1kg,#4580146532871,3690,予約売出価格,外税,,,
10325,キラップ粒剤 3kg,#4907864008141,3750,通常価格,外税,,,
10325,キラップ粒剤 3kg,#4907864008141,3650,売出価格,外税,,,
10325,キラップ粒剤 3kg,#4907864008141,3550,予約売出価格,外税,,,
10250,フジワンラップ粒剤 3kg,#4975778133242,4080,通常価格,外税,,,
10250,フジワンラップ粒剤 3kg,#4975778133242,3800,売出価格,外税,,,
10257,フジワン粒剤 3kg,#4975778130425,2350,通常価格,外税,,,
10257,フジワン粒剤 3kg,#4975778130425,2250,売出価格,外税,,,
10251,イモチエースキラップ粒剤 3kg,#4907864008158,4980,通常価格,外税,,,
10251,イモチエースキラップ粒剤 3kg,#4907864008158,4790,売出価格,外税,,,
10245,ブイゲットグランドオンコル粒剤 1kg,#4975778155152,3570,通常価格,外税,,,
10245,ブイゲットグランドオンコル粒剤 1kg,#4975778155152,3380,売出価格,外税,,,
10246,ルーチンアドスピノGT 1kg,#4907864005614,4180,通常価格,外税,,,
10246,ルーチンアドスピノGT 1kg,#4907864005614,3980,売出価格,外税,,,
10318,バサグラン液剤 500ml,#4975778124639,2380,,外税,,,
10323,銀河ジャンボ 400g,#4957919635655,3280,,外税,,,
10326,スクミノン 2kg,#4511966014889,3080,,外税,,,
10329,クリンチャーEW 100ml,#4909246300515,2190,,外税,,,
10254,ワンステージ1キロ粒剤,#4975778171244,2240,,外税,,,
10256,ハイカット1キロ粒剤,#4957919635136,3150,,外税,,,
10258,ブラシンジョーカー粉剤DL 3kg,#4909246304575,2180,,外税,,,
10259,ブラシンフロアブル  500ml,#4909246304490,2550,,外税,,,
10260,トレボン粉剤DL 3kg,#4571153323194,1190,,外税,,,
10261,クリンチャーバスME 500ml,#4975778171268,2280,通常価格,外税,,,
10261,クリンチャーバスME 500ml,#4975778171268,2180,売出価格,外税,,,
10262,アルバリン粒剤 3kg,#4966871241309,3350,通常価格,外税,,,
10262,アルバリン粒剤 3kg,#4571153321305,3260,売出価格,外税,,,
10263,ハコナイト粒剤 1kg,#4909246310316,3980,,外税,,,
10264,2.4-Dアミン塩 100ml,#4536966115022,290,,外税,,,
10265,オリゼメート粒剤 3kg,#4987222697408,2550,通常価格,外税,,,
10265,オリゼメート粒剤 3kg,#4987222697408,2380,売出価格,外税,,,
10324,フェニックスフロアブル  250ml,#4975778310209,4580,,外税,,,
10335,アレイルSC 500ml,#4957919636553,3850,,外税,,,
10339,モンカット粒剤 3kg,#4975778132559,2630,,外税,,,
10404,ブラシン粉剤DL 3kg,#4909246304544,1520,,外税,,,
10460,コラトップ粒剤5 3kg,#4543887100129,2490,,外税,,,
10477,モンカット フロアブル  500ml,#4975778132443,1880,,外税,,,
10481,カソロン粒剤4.5 3kg,#4966871404308,2715,通常価格,外税,,,
10481,カソロン粒剤4.5 3kg,#4966871404308,2490,売出価格,外税,,,
10555,トリフミン乳剤 100ml,#4961010453117,910,通常価格,外税,,,
10555,トリフミン乳剤 100ml,#4961010453117,850,売出価格,外税,,,
10787,エリジャンジャンボ　300g,#4543887403312,1690,,外税,,,
10797,トレボン粒剤　2kg,#4571153323170,1650,,外税,,,
10799,コラトップジャンボP  500g,#4543887108217,3370,,外税,,,
10809,サンブラス粒剤　3kg,#4580146532857,2680,,外税,,,
11026,トドメバスMF液剤　500ml,#4580146534875,2380,通常価格,外税,,,
11026,トドメバスMF液剤　500ml,#4580146534875,2280,売出価格,外税,,,
11115,タチガレエースM液剤　100ml,#4571153329394,950,,外税,,,
11116,イチバン　500ml,#4970856589805,2190,,外税,,,
11904,クリンチャー粒剤　1kg,#4909246300508,1780,,外税,,,
11929,クリンチャーEW 100ml,#4571108450050,2200,,外税,,,
12014,ロイヤント乳剤　200ml,,3370,,外税,,,
12097,粒状水中２．４D　3kg,,1220,,外税,,,
12197,ルーチンエキスパート箱粒剤　1kg 特価,#4907864001944,3250,,外税,,,
12202,モゲトン粒　3kg,#4966871411306,2490,,外税,,,
12447,キラップフロアブル　500ml,#4907864008646,4755,,外税,,,
12448,スタークルメイト液剤10  500ml,#4571153321244,2770,,外税,,,
12580,ダンクショット　ジャンボ　200g,#4560153790471,3780,,外税,,,
12542,2%,,0,,外税,,,
12543,3%,,0,,外税,,,
12544,5%,,0,,外税,,,
12545,7%,,0,,外税,,,
10115,アスパラガス ハイデル 3ml,#4971852032739,300,,外税,,,
10116,ダイナー ズッキーニ  小袋n,#4960599185709,400,通常価格,外税,,,
10116,ダイナー ズッキーニ  小袋n,#4960599185709,360,10%引き,外税,,,
10117,グリーンボート ズッキーニ 5粒,#4971852033347,300,通常価格,外税,,,
10117,グリーンボート ズッキーニ 5粒,#4971852033347,270,10%引き,外税,,,
10118,ごっちゃん長南瓜 10粒,#4560372011043,600,通常価格,外税,,,
10118,ごっちゃん長南瓜 10粒,#4560372011043,540,10%引き,外税,,,
10119,F1九重栗 カボチャ 10粒,#4960599170705,400,通常価格,外税,,,
10119,F1九重栗 カボチャ 10粒,#4960599170705,360,10%引き,外税,,,
10120,えびす カボチャ 13粒,#4974650680577,425,通常価格,外税,,,
10120,えびす カボチャ 13粒,#4974650680577,383,10%引き,外税,,,
10121,坊ちゃん カボチャ  小袋,#4960599177407,500,通常価格,外税,,,
10121,坊ちゃん カボチャ  小袋,#4960599177407,450,10%引き,外税,,,
10122,ミニカボチャ ベイブレード 5粒,#4971852032173,300,通常価格,外税,,,
10122,ミニカボチャ ベイブレード 5粒,#4971852032173,270,10%引き,外税,,,
10123,一夜漬用 くろうり 30粒,#4560372010916,250,通常価格,外税,,,
10123,一夜漬用 くろうり 30粒,#4560372010916,225,10%引き,外税,,,
10124,白い九十栗 カボチャ 7粒,#4971852032197,300,,外税,,,
10125,千両二号 ナス 60粒,#4974650550313,580,通常価格,外税,,,
10125,千両二号 ナス 60粒,#4974650550313,522,10%引き,外税,,,
10126,庄屋大長 ナス 27粒,#4974650551235,425,通常価格,外税,,,
10126,庄屋大長 ナス 27粒,#4974650551235,383,10%引き,外税,,,
10127,甘とう美人 トウガラシ 18粒,#4974650561937,425,通常価格,外税,,,
10127,甘とう美人 トウガラシ 18粒,#4974650561937,383,10%引き,外税,,,
10128,アーリーファイブ オクラ 90粒,#4974650664157,475,通常価格,外税,,,
10128,アーリーファイブ オクラ 90粒,#4974650664157,428,10%引き,外税,,,
10129,オレンジパルチェ ミニトマト 12粒,#4971852032074,300,,外税,,,
10130,プレミアムルビー ミニトマト 5粒,#4971852033330,300,通常価格,外税,,,
10130,プレミアムルビー ミニトマト 5粒,#4971852033330,270,10%引き,外税,,,
10131,イエローミミ ミニトマト 7粒,#4971852032081,300,,外税,,,
10132,ミニきゅうり ピノキオ 10粒,#4971852032036,300,通常価格,外税,,,
10132,ミニきゅうり ピノキオ 10粒,#4971852032036,270,10%,外税,,,
10133,シャキット キュウリ 15粒,#4974650568318,580,通常価格,外税,,,
10133,シャキット キュウリ 15粒,#4974650568318,522,10%引き,外税,,,
10134,四川 きゅうり 12粒,#4971852032012,300,通常価格,外税,,,
10134,四川 きゅうり 12粒,#4971852032012,270,10%引き,外税,,,
10135,立.地這きゅうり 夏しぐれ 12粒,#4971852032029,300,通常価格,外税,,,
10135,立.地這きゅうり 夏しぐれ 12粒,#4971852032029,270,10%引き,外税,,,
10136,夏秋胡瓜 ストロング・夏  小袋,#4560372010466,550,通常価格,外税,,,
10136,夏秋胡瓜 ストロング・夏  小袋,#4560372010466,495,10%引き,外税,,,
10137,風神 きゅうり 0.6ml,#4971852032876,300,通常価格,外税,,,
10137,風神 きゅうり 0.6ml,#4971852032876,270,10%引き,外税,,,
10138,夏すずみ キュウリ 15粒,#4974650566413,580,通常価格,外税,,,
10138,夏すずみ キュウリ 15粒,#4974650566413,522,10%引き,外税,,,
10139,北進 キュウリ 11粒,#4974650566031,425,通常価格,外税,,,
10139,北進 キュウリ 11粒,#4974650566031,383,10%引き,外税,,,
10140,夏秋節成り キュウリ 2ml,#4582218340025,500,通常価格,外税,,,
10140,夏秋節成り キュウリ 2ml,#4582218340025,450,10%引き,外税,,,
10141,地這きゅうり みやま地這 0.8ml,#4971852032043,300,通常価格,外税,,,
10141,地這きゅうり みやま地這 0.8ml,#4971852032043,270,10%引き,外税,,,
10142,ピーターコーン ハニーバンタム 200粒,#4974449190966,590,通常価格,外税,,,
10142,ピーターコーン ハニーバンタム 200粒,#4974449190966,531,10%引き,外税,,,
10143,キャンベラ90EX スイートコーン 100粒,#4974650816310,320,,外税,,,
10144,おひさまコーン スイートコーン 60粒,#4974650819915,320,通常価格,外税,,,
10144,おひさまコーン スイートコーン 60粒,#4974650819915,288,10%引き,外税,,,
10145,ゴールドラッシュ スイートコーン 20ml,#2000000000756,390,通常価格,外税,,,
10145,ゴールドラッシュ スイートコーン 20ml,#2000000000756,351,売出価格,外税,,,
10146,サニーショコラ トウモロコシ 70粒,#4989647373417,350,通常価格,外税,,,
10146,サニーショコラ トウモロコシ 70粒,#4989647373417,315,10%引き,外税,,,
10147,わくわくコーン  スイートコーン 12ml,#4971852033361,300,通常価格,外税,,,
10147,わくわくコーン  スイートコーン 12ml,#4971852033361,270,10%引き,外税,,,
10148,ピュアホワイト スイートコーン 30ml,#2000000000763,350,通常価格,外税,,,
10148,ピュアホワイト スイートコーン 30ml,#2000000000763,315,10%引き,外税,,,
10149,スラットワンダー つるありインゲン 27ml,#4974650803457,215,通常価格,外税,,,
10149,スラットワンダー つるありインゲン 27ml,#4974650803457,194,10%引き,外税,,,
10150,つるありインゲン いちず 30ml,#4971852032234,300,通常価格,外税,,,
10150,つるありインゲン いちず 30ml,#4971852032234,270,10%引き,外税,,,
10151,ケンタッキー101 つるありインゲン 27ml,#4974650803358,215,通常価格,外税,,,
10151,ケンタッキー101 つるありインゲン 27ml,#4974650803358,194,10%引き,外税,,,
10152,桑の木豆 30ml,#4560372011647,200,通常価格,外税,,,
10152,桑の木豆 30ml,#4560372011647,180,10%,外税,,,
10153,平莢いんげん 穂高 25ml,#4971852033309,200,通常価格,外税,,,
10153,平莢いんげん 穂高 25ml,#4971852033309,180,10%引き,外税,,,
10154,シカクマメ 10ml,#4974449270781,350,通常価格,外税,,,
10154,シカクマメ 10ml,#4974449270781,315,10%引き,外税,,,
10155,三尺ささげ 赤種 10ml,#4971852033156,200,通常価格,外税,,,
